unit_id,tip_id,pcs_off_id,unit_type,treatment,StartDate,start_year,cohort_2022,gender,race,year_of_birth,age_of_first_offense,num_sentences_before_start,any_high_ogs_before_start,num_offenses_before_start,earnings_2yr_preTIP,job_right_before_tip,psm_distance,upper_date,year_offset,year,year_start_date,year_end_date,in_post_1p5_window,post,earnings_year,employed_year,has_prior_offense_by_year,has_offense_by_year,offense_count_year,has_offense_year,has_prior_offense_before_start,recidivism_year
C_1044_828385.0,1044,828385.0,control,0,2019-08-26,2019,0.0,Male,Black,2000.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,2021-02-23,0,2019,2019-01-01,2020-01-01,1,1,0.0,0.0,0,0,0.0,0.0,0,0
C_1044_828385.0,1044,828385.0,control,0,2019-08-26,2019,0.0,Male,Black,2000.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,2021-02-23,1,2020,2020-01-01,2021-01-01,1,1,0.0,0.0,0,1,1.0,1.0,0,0
C_1047_1458183.0,1047,1458183.0,control,0,2019-08-26,2019,0.0,Male,Black,1990.0,18.0,7.0,1.0,7.0,0.0,0.0,0.0,2021-02-23,-2,2017,2017-01-01,2018-01-01,0,0,0.0,0.0,1,1,0.0,0.0,1,0
C_1047_1458183.0,1047,1458183.0,control,0,2019-08-26,2019,0.0,Male,Black,1990.0,18.0,7.0,1.0,7.0,0.0,0.0,0.0,2021-02-23,-1,2018,2018-01-01,2019-01-01,0,0,0.0,0.0,1,1,0.0,0.0,1,0
C_1047_1458183.0,1047,1458183.0,control,0,2019-08-26,2019,0.0,Male,Black,1990.0,18.0,7.0,1.0,7.0,0.0,0.0,0.0,2021-02-23,0,2019,2019-01-01,2020-01-01,1,1,0.0,0.0,1,1,0.0,0.0,1,0
C_1047_1458183.0,1047,1458183.0,control,0,2019-08-26,2019,0.0,Male,Black,1990.0,18.0,7.0,1.0,7.0,0.0,0.0,0.0,2021-02-23,1,2020,2020-01-01,2021-01-01,1,1,0.0,0.0,1,1,0.0,0.0,1,0
C_1050_1280753.0,1050,1280753.0,control,0,2019-09-03,2019,0.0,Male,White,1979.0,22.0,5.0,0.0,5.0,0.0,0.0,0.0,2021-03-03,-2,2017,2017-01-01,2018-01-01,0,0,0.0,0.0,1,1,0.0,0.0,1,0
C_1050_1280753.0,1050,1280753.0,control,0,2019-09-03,2019,0.0,Male,White,1979.0,22.0,5.0,0.0,5.0,0.0,0.0,0.0,2021-03-03,-1,2018,2018-01-01,2019-01-01,0,0,0.0,0.0,1,1,0.0,0.0,1,0
C_1050_1280753.0,1050,1280753.0,control,0,2019-09-03,2019,0.0,Male,White,1979.0,22.0,5.0,0.0,5.0,0.0,0.0,0.0,2021-03-03,0,2019,2019-01-01,2020-01-01,1,1,0.0,0.0,1,1,0.0,0.0,1,0
C_1050_1280753.0,1050,1280753.0,control,0,2019-09-03,2019,0.0,Male,White,1979.0,22.0,5.0,0.0,5.0,0.0,0.0,0.0,2021-03-03,1,2020,2020-01-01,2021-01-01,1,1,0.0,0.0,1,1,0.0,0.0,1,0
C_1052_911774.0,1052,911774.0,control,0,2019-09-16,2019,0.0,Male,Black,1999.0,21.0,0.0,0.0,0.0,613.4147046101218,1.0,0.0,2021-03-16,-2,2017,2017-01-01,2018-01-01,0,0,0.0,0.0,0,0,0.0,0.0,0,0
C_1052_911774.0,1052,911774.0,control,0,2019-09-16,2019,0.0,Male,Black,1999.0,21.0,0.0,0.0,0.0,613.4147046101218,1.0,0.0,2021-03-16,-1,2018,2018-01-01,2019-01-01,0,0,0.0,0.0,0,0,0.0,0.0,0,0
C_1052_911774.0,1052,911774.0,control,0,2019-09-16,2019,0.0,Male,Black,1999.0,21.0,0.0,0.0,0.0,613.4147046101218,1.0,0.0,2021-03-16,0,2019,2019-01-01,2020-01-01,1,1,14013.811515818088,1.0,0,0,0.0,0.0,0,0
C_1052_911774.0,1052,911774.0,control,0,2019-09-16,2019,0.0,Male,Black,1999.0,21.0,0.0,0.0,0.0,613.4147046101218,1.0,0.0,2021-03-16,1,2020,2020-01-01,2021-01-01,1,1,0.0,0.0,0,1,1.0,1.0,0,0
C_1053_162065.0,1053,162065.0,control,0,2019-09-16,2019,0.0,Male,Black,1981.0,39.0,0.0,0.0,0.0,0.0,0.0,0.0,2021-03-16,-2,2017,2017-01-01,2018-01-01,0,0,0.0,0.0,0,0,0.0,0.0,0,0
C_1053_162065.0,1053,162065.0,control,0,2019-09-16,2019,0.0,Male,Black,1981.0,39.0,0.0,0.0,0.0,0.0,0.0,0.0,2021-03-16,-1,2018,2018-01-01,2019-01-01,0,0,0.0,0.0,0,0,0.0,0.0,0,0
C_1053_162065.0,1053,162065.0,control,0,2019-09-16,2019,0.0,Male,Black,1981.0,39.0,0.0,0.0,0.0,0.0,0.0,0.0,2021-03-16,0,2019,2019-01-01,2020-01-01,1,1,0.0,0.0,0,0,0.0,0.0,0,0
C_1053_162065.0,1053,162065.0,control,0,2019-09-16,2019,0.0,Male,Black,1981.0,39.0,0.0,0.0,0.0,0.0,0.0,0.0,2021-03-16,1,2020,2020-01-01,2021-01-01,1,1,0.0,0.0,0,1,2.0,1.0,0,0
C_1054_909684.0,1054,909684.0,control,0,2019-09-16,2019,0.0,Female,Black,1999.0,21.0,0.0,0.0,0.0,2824.159257465949,1.0,0.0,2021-03-16,-2,2017,2017-01-01,2018-01-01,0,0,0.0,0.0,0,0,0.0,0.0,0,0
C_1054_909684.0,1054,909684.0,control,0,2019-09-16,2019,0.0,Female,Black,1999.0,21.0,0.0,0.0,0.0,2824.159257465949,1.0,0.0,2021-03-16,-1,2018,2018-01-01,2019-01-01,0,0,0.0,0.0,0,0,0.0,0.0,0,0
C_1054_909684.0,1054,909684.0,control,0,2019-09-16,2019,0.0,Female,Black,1999.0,21.0,0.0,0.0,0.0,2824.159257465949,1.0,0.0,2021-03-16,0,2019,2019-01-01,2020-01-01,1,1,3210.7672019286565,1.0,0,0,0.0,0.0,0,0
C_1054_909684.0,1054,909684.0,control,0,2019-09-16,2019,0.0,Female,Black,1999.0,21.0,0.0,0.0,0.0,2824.159257465949,1.0,0.0,2021-03-16,1,2020,2020-01-01,2021-01-01,1,1,2071.4156115389637,1.0,0,1,1.0,1.0,0,0
C_1055_1896124.0,1055,1896124.0,control,0,2019-09-16,2019,0.0,Male,Black,1987.0,20.0,31.0,1.0,31.0,0.0,1.0,0.0,2021-03-16,-2,2017,2017-01-01,2018-01-01,0,0,0.0,0.0,1,1,0.0,0.0,1,0
C_1055_1896124.0,1055,1896124.0,control,0,2019-09-16,2019,0.0,Male,Black,1987.0,20.0,31.0,1.0,31.0,0.0,1.0,0.0,2021-03-16,-1,2018,2018-01-01,2019-01-01,0,0,0.0,0.0,1,1,0.0,0.0,1,0
C_1055_1896124.0,1055,1896124.0,control,0,2019-09-16,2019,0.0,Male,Black,1987.0,20.0,31.0,1.0,31.0,0.0,1.0,0.0,2021-03-16,0,2019,2019-01-01,2020-01-01,1,1,2345.5308319129563,1.0,1,1,0.0,0.0,1,0
C_1055_1896124.0,1055,1896124.0,control,0,2019-09-16,2019,0.0,Male,Black,1987.0,20.0,31.0,1.0,31.0,0.0,1.0,0.0,2021-03-16,1,2020,2020-01-01,2021-01-01,1,1,0.0,0.0,1,1,0.0,0.0,1,0
C_1059_861599.0,1059,861599.0,control,0,2019-09-18,2019,0.0,Male,Black,1998.0,20.0,0.0,0.0,2.0,6321.678645407558,1.0,0.0,2021-03-18,-2,2017,2017-01-01,2018-01-01,0,0,0.0,0.0,0,0,0.0,0.0,1,0
C_1059_861599.0,1059,861599.0,control,0,2019-09-18,2019,0.0,Male,Black,1998.0,20.0,0.0,0.0,2.0,6321.678645407558,1.0,0.0,2021-03-18,-1,2018,2018-01-01,2019-01-01,0,0,0.0,0.0,0,1,0.0,0.0,1,0
C_1059_861599.0,1059,861599.0,control,0,2019-09-18,2019,0.0,Male,Black,1998.0,20.0,0.0,0.0,2.0,6321.678645407558,1.0,0.0,2021-03-18,0,2019,2019-01-01,2020-01-01,1,1,0.0,0.0,1,1,0.0,0.0,1,0
C_1059_861599.0,1059,861599.0,control,0,2019-09-18,2019,0.0,Male,Black,1998.0,20.0,0.0,0.0,2.0,6321.678645407558,1.0,0.0,2021-03-18,1,2020,2020-01-01,2021-01-01,1,1,1827.955074288592,1.0,1,1,0.0,0.0,1,0
C_1060_861599.0,1060,861599.0,control,0,2023-02-28,2023,1.0,Male,Black,1998.0,20.0,2.0,1.0,2.0,0.0,1.0,0.0,2024-08-28,-2,2021,2021-01-01,2022-01-01,0,0,0.0,0.0,1,1,0.0,0.0,1,0
C_1060_861599.0,1060,861599.0,control,0,2023-02-28,2023,1.0,Male,Black,1998.0,20.0,2.0,1.0,2.0,0.0,1.0,0.0,2024-08-28,-1,2022,2022-01-01,2023-01-01,0,0,0.0,0.0,1,1,0.0,0.0,1,0
C_1060_861599.0,1060,861599.0,control,0,2023-02-28,2023,1.0,Male,Black,1998.0,20.0,2.0,1.0,2.0,0.0,1.0,0.0,2024-08-28,0,2023,2023-01-01,2024-01-01,1,1,37790.65513502095,1.0,1,1,0.0,0.0,1,0
