tip_id,year_of_birth,year_of_death,census_tract,gender,race
1377.0,1991.0,,42003101900,Male,Black
1694.0,2003.0,,42003552000,Male,Black
414.0,1995.0,,42003552300,Male,Black
2287.0,1995.0,,42003100500,Male,Black
2211.0,1980.0,,42129802700,Male,Black
893.0,1984.0,,42003523100,Male,Black
1167.0,1993.0,,42003492800,Male,Black
560.0,1977.0,,42003290400,Male,Black
1745.0,2001.0,,42003552300,Male,Black
914.0,1988.0,,42003100500,Male,Black
1926.0,2002.0,,42003290400,Male,Black
2162.0,2004.0,,42003290100,Male,Black
2205.0,2003.0,,42003486900,Male,Black
2180.0,2001.0,,42003030500,Male,Black
1691.0,2004.0,,42003130700,Male,Black
1406.0,2001.0,,42003523400,Male,Black
1553.0,1996.0,,42003504100,Male,Black
752.0,1993.0,,42003161000,Male,Black
1893.0,2005.0,,42003562400,Male,Black
2138.0,2005.0,,42003563000,Male,Black
1472.0,2003.0,,42003550900,Male,Black
925.0,1995.0,,42003513000,Male,White
1675.0,2003.0,,42003550900,Male,Black
2290.0,1994.0,,42125783300,Male,Black
1750.0,1997.0,,42003492800,Female,Black
281.0,1986.0,,42003509400,Male,Black
963.0,1999.0,,42003561400,Female,Black
2091.0,2005.0,,42003552000,Male,Black
1572.0,2000.0,,42003130800,Male,Black
807.0,1999.0,,42003523501,Male,Black
420.0,1991.0,,42003563900,Male,Black
2158.0,1995.0,,42003564700,Female,Black
1601.0,2004.0,,42003130200,Female,Black
920.0,1996.0,,42003564000,Male,Black
1775.0,2004.0,,42003562500,Male,Black
1024.0,1998.0,,42003564400,Male,Black
1550.0,2004.0,,42003562500,Male,Black
1841.0,1999.0,,42003130700,Male,Black
1250.0,1974.0,,42003477300,Male,Black
1351.0,2003.0,,42003481000,Female,Black
1581.0,2002.0,,42003120900,Male,Black
1059.0,1998.0,,42003120900,Male,Black
946.0,1999.0,,42003509400,Male,Black
614.0,1993.0,,42003140500,Male,Black
207.0,1989.0,,42003564800,Male,Black
1375.0,1996.0,,42003565100,Male,Black
2094.0,2005.0,,42003111500,Male,Black
1569.0,2004.0,,42003300100,Male,Black
1869.0,2004.0,,42003130800,Male,Black
1271.0,2000.0,,42003130800,Male,Black
253.0,1972.0,2024.0,42003523501,Male,Black
1882.0,2003.0,,42003551200,Male,Black
786.0,1995.0,,42003050600,Male,Black
2277.0,2001.0,,42003050100,Male,Black
2130.0,1992.0,,42003111300,Male,Black
2048.0,1988.0,,42003050900,Male,Black
1541.0,1996.0,,42003514000,Male,Black
576.0,1959.0,,42003462100,Male,Black
177.0,1982.0,2019.0,42125762000,Female,White
608.0,1987.0,,42003564400,Male,Black
1125.0,1998.0,,42003120300,Male,Black
145.0,1978.0,,,Male,White
85.0,1985.0,,42003020100,Male,Black
514.0,1994.0,,42003120300,Male,Black
2159.0,1993.0,,42003130600,Male,Black
1420.0,1995.0,,42003515100,Male,Black
1753.0,1994.0,,42003523502,Male,Black
2202.0,1994.0,,42003513000,Male,Black
1852.0,2004.0,,42003486900,Male,Black
1809.0,2004.0,,42003512000,Male,Black
1782.0,2001.0,,42003562500,Male,Black
1556.0,2002.0,,42003483800,Male,Black
2309.0,1995.0,,42003110600,Male,Black
65.0,1989.0,,42003516200,Male,Other
1995.0,2001.0,,42003565300,Female,Black
148.0,1987.0,,42003523400,Male,Black
1959.0,1998.0,,42003510000,Female,Black
1442.0,2001.0,,42003130200,Male,Black
1520.0,2002.0,,42003140500,Male,Black
1973.0,1998.0,,42003514000,Female,Black
1096.0,1996.0,,42003563900,Male,Black
1490.0,2002.0,,42003130800,Male,Black
104.0,1980.0,,,Male,Black
1948.0,2003.0,,42003509400,Male,Black
2270.0,2003.0,,42129800900,Male,Black
704.0,1994.0,,42003552200,Male,Black
1362.0,1996.0,,42003523501,Male,Black
1291.0,2001.0,,42003130600,Male,Black
1168.0,1999.0,,42003020300,Male,Black
1573.0,1999.0,,42003424000,Male,Black
1334.0,2002.0,,42003180300,Male,Black
655.0,1992.0,,42003180700,Male,White
657.0,1990.0,,42003523100,Male,Black
898.0,1991.0,,42003562901,Male,Black
2007.0,1996.0,,42003561400,Male,Black
760.0,1994.0,,42003523100,Male,Black
1074.0,1997.0,,42003560500,Male,Black
178.0,1979.0,,42003561500,Male,Black
901.0,1991.0,,42003110600,Male,Black
1813.0,1995.0,,42003552400,Male,Black
1044.0,2000.0,,42007604000,Male,Black
2093.0,2001.0,,42003561400,Male,Black
1110.0,1997.0,,42003561900,Male,Black
1173.0,1997.0,,42003486800,Male,Black
1577.0,2002.0,,42003523702,Female,Black
533.0,1984.0,,42003462600,Male,Black
1527.0,1997.0,,42003480101,Male,Black
2149.0,2001.0,,42003270800,Male,Black
1794.0,2003.0,,42003508000,Male,Black
1755.0,2003.0,,42003120300,Female,Black
1187.0,1990.0,,42003562500,Male,Black
1172.0,1999.0,,42003030500,Male,Black
1063.0,1982.0,,42003462600,Male,Black
1425.0,1962.0,,42003130800,Female,Black
1690.0,1997.0,,42003486700,Male,Black
63.0,1973.0,,42003499300,Male,Black
1720.0,1996.0,,42003488200,Male,Black
718.0,1977.0,,42003130800,Male,Black
2299.0,2003.0,,42003050600,Male,Black
441.0,1988.0,,42003563900,Male,Black
1853.0,1997.0,,42003563202,Female,Black
520.0,1994.0,,42003120300,Male,Black
1338.0,2002.0,,42003261300,Male,Black
637.0,1978.0,,42003260700,Female,Black
1504.0,2003.0,,42003565200,Female,Black
572.0,1994.0,,42003453004,Male,White
871.0,1995.0,,42003130800,Male,Black
2147.0,2005.0,,42003051000,Male,Black
500.0,1973.0,,42003513800,Male,Black
150.0,1984.0,,42003562800,Male,Black
1272.0,1999.0,,42003523300,Male,Black
1506.0,2001.0,,42003564800,Male,Black
1098.0,1996.0,,42003563900,Male,Black
1453.0,2002.0,,42003040900,Male,Black
1101.0,2000.0,,42003523100,Male,Black
593.0,1982.0,,42003551900,Male,Black
1695.0,1990.0,,42003515100,Male,Black
382.0,1972.0,,42003020100,Male,Black
2254.0,1996.0,,42003020100,Male,Black
1344.0,2002.0,,42003523502,Male,Black
1801.0,2005.0,,42003523200,Male,Black
921.0,1996.0,,42051261700,Male,Black
1485.0,1992.0,,42003561500,Male,Black
1683.0,1993.0,,42003564800,Male,Black
362.0,1988.0,,42003523702,Male,White
756.0,1993.0,,42003520002,Male,Black
1724.0,2002.0,,42003486700,Female,White
343.0,1992.0,,42003564800,Male,Black
1545.0,2002.0,,42003270800,Male,Black
758.0,1979.0,,42003560400,Male,Black
941.0,1969.0,,42003561500,Male,Black
1402.0,1992.0,,42003523702,Male,Black
1205.0,1993.0,,42129800600,Male,Black
1712.0,1995.0,,42003523400,Male,Black
1496.0,1989.0,,42007604500,Male,Black
247.0,1981.0,,42003551900,Male,Black
2199.0,2005.0,,42003500300,Male,Black
1858.0,1996.0,,42003562400,Male,Black
1594.0,2004.0,,42003551900,Male,Black
1528.0,1994.0,2024.0,42003523702,Male,Black
226.0,1980.0,,42073000300,Male,Black
1433.0,1997.0,,42003180700,Male,Black
1079.0,1984.0,,42003170200,Male,Black
844.0,1994.0,,42003130800,Male,Black
1383.0,2001.0,,42003462600,Male,Black
1595.0,1992.0,,42003561400,Male,Black
1395.0,1974.0,,42003468900,Male,White
2248.0,2006.0,,42003510000,Male,Black
1523.0,1998.0,,,Male,Black
2257.0,2004.0,,42003290100,Male,Black
1637.0,2003.0,,42003050600,Male,Black
1358.0,2002.0,,42003300100,Male,Black
808.0,1992.0,,42003483800,Male,Black
1223.0,1995.0,,42003509400,Male,Black
321.0,1994.0,,42003424000,Male,Black
2005.0,1991.0,,42003503002,Male,Black
427.0,1997.0,,42003463900,Male,Black
1451.0,2000.0,,42003120900,Male,Black
2012.0,1993.0,,42003464300,Male,Black
1679.0,2001.0,,42003101400,Male,Black
1898.0,1999.0,,42003270300,Male,White
1786.0,2005.0,,42003564800,Female,Black
682.0,1996.0,,42003477100,Male,Black
2266.0,2004.0,,42003477300,Male,Black
1278.0,1987.0,,42003180700,Female,Black
1848.0,2003.0,,42003050900,Male,Black
1307.0,1997.0,,42003481000,Female,Black
903.0,1994.0,,42003500300,Male,White
2118.0,2000.0,,42003260700,Female,Black
2039.0,2004.0,,42003130800,Female,Black
295.0,1985.0,,42003486800,Male,White
1582.0,1992.0,,42003565200,Male,Black
596.0,1997.0,,42003130800,Male,Black
1435.0,1996.0,,42003180300,Male,White
1455.0,1998.0,,42003130600,Male,Black
628.0,2000.0,,42003270100,Male,Black
1352.0,1998.0,,42003561500,Male,Black
615.0,1979.0,,42003130700,Male,Black
2243.0,1997.0,,42003510000,Male,Black
1389.0,1998.0,,42003523100,Male,Black
1824.0,2001.0,,42003523100,Female,Black
1436.0,2003.0,,42003563900,Female,Black
41.0,1984.0,,42003110200,Female,Black
1066.0,1990.0,,42003130700,Male,Black
1456.0,2001.0,,42003101900,Male,Black
2187.0,2003.0,,42003271600,Male,Black
1388.0,2003.0,,42003521301,Male,Black
8.0,1989.0,,42003130800,Male,Black
1584.0,1996.0,2022.0,42003130600,Male,Black
725.0,1995.0,,42003130600,Male,Black
715.0,1997.0,,42003560500,Male,Black
1217.0,1997.0,,42003260700,Male,Black
1050.0,1979.0,,42003499400,Male,White
1790.0,1981.0,,42003424000,Male,White
1458.0,1997.0,,42003503002,Male,Black
1216.0,1996.0,,42003040200,Male,Black
877.0,1991.0,,42007604100,Male,Black
203.0,1981.0,,42003552100,Male,Black
1846.0,2005.0,,42003521301,Male,Black
394.0,1989.0,,42003101400,Male,Black
2146.0,2006.0,,42003101800,Male,Black
2230.0,2006.0,,42003509400,Male,Black
711.0,1992.0,,42003523702,Male,Black
968.0,1995.0,,42003271600,Male,Black
592.0,1997.0,,42003090300,Male,Black
1274.0,1995.0,,42003562300,Male,Black
1503.0,2003.0,,42003111500,Female,Black
1238.0,2002.0,,42003565200,Male,Black
2107.0,1995.0,,42003101900,Male,Black
1116.0,2000.0,,42003564400,Male,Black
1046.0,2000.0,,42129800200,Male,Black
1559.0,2000.0,,42129800200,Male,Black
862.0,1988.0,2022.0,42129800400,Male,Black
248.0,1991.0,,42003051000,Male,White
561.0,1994.0,,42003523200,Male,Black
289.0,1990.0,,42003401300,Male,White
1649.0,1998.0,,42003271600,Male,Black
1268.0,1992.0,,42003513000,Male,Black
493.0,1995.0,,42003562700,Male,Black
1747.0,2004.0,,42003563900,Male,Black
1097.0,1996.0,,42003262000,Male,Black
77.0,1992.0,,42003523200,Male,Black
1121.0,1993.0,,42003426300,Female,Black
1915.0,1995.0,,42003463900,Male,Black
298.0,1994.0,,42003425000,Male,White
2135.0,2005.0,,42003512000,Male,White
464.0,1973.0,,42003050900,Female,Black
1418.0,1999.0,,42003111400,Male,Black
219.0,1991.0,,42003130700,Male,Black
967.0,1997.0,,42003040900,Male,Black
1977.0,2000.0,,42003562600,Male,Black
2251.0,1986.0,,42007604700,Female,Black
1189.0,1990.0,,42003510000,Male,Black
